RespondentID	AgeYrs	Sex	NumHHChildren	LaborForceStatus	EmployedFTPT	MultipleJobs	TotalHrsWorked	WorkHoursVary	Industry	Occupation	EnrolledHSCollege	EnrolledFTPT	NonworkAloneMin	ChildcareMin	EldercareMin	FamilyMin	FriendsMin
20240807242176	28	Female	3	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	50	712	0	478	0
20240807242180	56	Female	0	Employed - At Work	Full-time	No	35	No	Educational and health services	Management, professional, and related occupations	NA	NA	305	0	0	0	240
20240807242182	41	Female	3	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	590	840	0	250	0
20240807242192	62	Female	0	Employed - At Work	Part-time	No	22	No	Public administration	Sales and office occupations	NA	NA	110	0	0	700	0
20240807242195	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	411	0	0	90	0
20240807242204	43	Male	0	Employed - At Work	Full-time	No	60	No	Construction	Construction and maintenance occupations	Not enrolled	NA	280	0	0	250	0
20240807242206	38	Female	1	Employed - At Work	Full-time	Yes	37	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	130	620	0	615	0
20240807242207	80	Male	0	Employed - Absent	Full-time	No	NA	Yes	Agriculture, forestry, fishing, and hunting	Production, transportation, and material moving occupations	NA	NA	145	0	30	755	0
20240807242215	42	Male	0	Employed - At Work	Full-time	No	44	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	490	0	240	240	0
20240807242221	56	Male	0	Employed - At Work	Full-time	No	40	No	Construction	Construction and maintenance occupations	NA	NA	35	0	0	240	0
20240807242222	67	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	765	0	0	0	0
20240807242229	44	Female	1	Employed - At Work	Full-time	Yes	35	No	Wholesale and retail trade	Sales and office occupations	Not enrolled	NA	145	370	0	295	0
20240807242237	37	Female	0	Employed - At Work	Full-time	No	35	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	693	0	0	0	120
20240807242240	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	870	0
20240807242244	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	545	0	0	225	0
20240807242248	30	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	495	0	0	0	120
20240807242251	59	Female	0	Employed - At Work	Part-time	No	4	No	Construction	Construction and maintenance occupations	NA	NA	115	0	0	0	0
20240807242270	41	Male	3	Employed - At Work	Part-time	Yes	NA	Yes	Leisure and hospitality	Service occupations	Not enrolled	NA	730	210	0	173	0
20240807242271	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	650	0	0	0	0
20240807242282	29	Female	1	Employed - At Work	Full-time	No	40	No	Financial activities	Sales and office occupations	Not enrolled	NA	60	750	0	780	0
20240807242304	27	Female	0	Employed - At Work	Full-time	No	50	No	Wholesale and retail trade	Sales and office occupations	Not enrolled	NA	60	0	0	780	0
20240807242310	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	675	0
20240807242311	55	Female	0	Employed - At Work	Full-time	Yes	53	No	Leisure and hospitality	Service occupations	NA	NA	360	0	0	0	0
20240807242312	29	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	0	0	0	720	0
20240807242313	43	Female	0	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	300	0	0	0	0
20240807242316	71	Female	0	Employed - At Work	Part-time	No	24	No	Information	Management, professional, and related occupations	NA	NA	515	0	0	230	45
20240807242323	33	Male	2	Employed - Absent	Full-time	No	35	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	615	90	0	95	0
20240807242324	38	Female	1	Employed - At Work	Full-time	Yes	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	141	240	0	532	0
20240807242326	50	Male	0	Employed - At Work	Full-time	No	60	No	Manufacturing	Production, transportation, and material moving occupations	NA	NA	306	0	0	45	0
20240807242340	65	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	923	0	0	0	0
20240807242341	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	210	0	0	105	0
20240807242343	40	Male	3	Employed - At Work	Full-time	Yes	46	No	Construction	Construction and maintenance occupations	Not enrolled	NA	80	285	0	311	0
20240807242358	44	Male	4	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	260	120	0	280	0
20240807242361	85	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	60	0	138	1020	0
20240807242362	64	Male	0	Employed - At Work	Full-time	No	40	No	Construction	Construction and maintenance occupations	NA	NA	0	0	0	720	0
20240807242378	35	Male	3	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	15	690	0	770	0
20240807242379	33	Male	1	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	149	0	90	410	0
20240807242380	61	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	810	0
20240808240012	65	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	650	0	0	370	0
20240808240052	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	30	0	510	490	0
20240808240090	72	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	560	0	0	240	0
20240808240149	22	Male	0	Employed - At Work	Full-time	Yes	60	No	Leisure and hospitality	Service occupations	Not enrolled	NA	420	0	0	0	0
20240808240197	20	Male	0	Employed - At Work	Part-time	No	20	No	Wholesale and retail trade	Sales and office occupations	College	Full-time	0	0	0	0	0
20240808240229	24	Female	1	Employed - Absent	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	50	590	0	735	0
20240808240233	23	Female	2	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	36	184	0	328	0
20240808240263	20	Female	1	Employed - At Work	Part-time	No	20	No	Wholesale and retail trade	Sales and office occupations	College	Full-time	510	0	0	180	0
20240808240282	22	Female	0	Employed - At Work	Part-time	No	18	No	Professional and business services	Management, professional, and related occupations	College	Full-time	400	0	0	45	60
20240808240532	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	270	0	0	645	30
20240808240624	57	Female	0	Employed - At Work	Full-time	No	45	No	Public administration	Management, professional, and related occupations	NA	NA	329	0	NA	0	0
20240808240660	85	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	490	0	0	110	0
20240808240735	56	Male	1	Employed - At Work	Full-time	No	45	No	Financial activities	Sales and office occupations	NA	NA	215	0	0	642	0
20240808240737	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	358	0	30	370	0
20240808240766	26	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	735	0	0	245	0
20240808240778	76	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	675	0	0	225	0
20240808240780	42	Male	0	Employed - At Work	Full-time	No	40	No	Public administration	Service occupations	Not enrolled	NA	425	0	0	0	0
20240808240809	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	810	0	0	0	0
20240808240834	61	Female	0	Employed - At Work	Full-time	No	50	No	Transportation and utilities	Management, professional, and related occupations	NA	NA	499	0	0	0	0
20240808240876	28	Female	0	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	180	0	180	807	0
20240808240884	71	Male	0	Employed - Absent	Part-time	No	NA	Yes	Professional and business services	Service occupations	NA	NA	1019	0	0	0	0
20240808240939	32	Female	2	Employed - At Work	Full-time	Yes	50	No	Financial activities	Sales and office occupations	Not enrolled	NA	115	155	0	335	0
20240808240945	66	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	715	0	55	245	0
20240808240952	28	Male	4	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	0	376	0	820	0
20240808240956	76	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	120	0	0	735	0
20240808240957	27	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	520	0	0	0	0
20240808240985	47	Male	0	Employed - At Work	Full-time	No	45	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	62	0	0	0	0
20240808241020	71	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	850	0	0	0	0
20240808241028	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	900	0
20240808241040	38	Male	2	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	Not enrolled	NA	95	565	0	565	180
20240808241041	76	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	691	0
20240808241085	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	940	0	0	140	0
20240808241087	78	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	150	0	0	600	0
20240808241089	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	451	0	0	575	0
20240808241105	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	308	0	0	557	0
20240808241152	73	Female	0	Employed - At Work	Full-time	No	40	No	Financial activities	Sales and office occupations	NA	NA	115	0	0	305	0
20240808241157	75	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	945	0	0	60	0
20240808241175	68	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	800	0	0	30	470
20240808241195	26	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Production, transportation, and material moving occupations	Not enrolled	NA	690	0	0	0	0
20240808241216	44	Female	2	Employed - At Work	Part-time	No	28	No	Professional and business services	Service occupations	Not enrolled	NA	415	0	0	35	30
20240808241366	85	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	570	0	0	150	60
20240808241387	61	Male	0	Employed - At Work	Full-time	No	45	No	Construction	Management, professional, and related occupations	NA	NA	110	0	0	290	0
20240808241430	52	Male	0	Employed - At Work	Full-time	No	45	No	Manufacturing	Management, professional, and related occupations	NA	NA	70	0	0	735	0
20240808241448	40	Female	2	Employed - At Work	Full-time	No	NA	Yes	Educational and health services	Management, professional, and related occupations	College	Part-time	90	615	0	565	0
20240808241506	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	875	0	0	0	0
20240808241508	41	Female	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	545	0	60	355	0
20240808241552	39	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	634	0	240	130	0
20240808241567	66	Female	0	Employed - Absent	Full-time	No	40	No	Educational and health services	Sales and office occupations	NA	NA	180	0	0	645	70
20240808241573	53	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	665	0	0	168	0
20240808241589	36	Female	0	Employed - At Work	Full-time	No	50	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	435	0	0	0	255
20240808241594	79	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	800	0	0	0	0
20240808241596	78	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	285	0	0	645	90
20240808241617	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	475	0	0	185	0
20240808241663	44	Female	2	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	235	365	0	365	0
20240808241704	48	Female	0	Employed - At Work	Part-time	No	10	No	Construction	Management, professional, and related occupations	Not enrolled	NA	240	0	0	390	0
20240808241766	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	580	0
20240808241945	35	Male	3	Employed - At Work	Full-time	No	40	No	Leisure and hospitality	Management, professional, and related occupations	Not enrolled	NA	0	710	0	770	0
20240808241965	70	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	645	0	0	0	130
20240808241986	29	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	60	0	120	570	300
20240808242024	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	503	0	0	0	0
20240808242029	70	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	260	0	0	570	0
20240808242123	46	Female	2	Employed - At Work	Part-time	No	25	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	242	0	0	548	0
20240808242127	51	Female	0	Employed - At Work	Full-time	No	50	No	Professional and business services	Management, professional, and related occupations	NA	NA	230	0	0	25	0
20240808242146	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	155	0	0	760	0
20240808242165	37	Female	2	Employed - At Work	Full-time	Yes	44	No	Educational and health services	Management, professional, and related occupations	College	Full-time	308	136	0	60	0
20240808242174	52	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	NA	NA	345	0	0	60	0
20240808242274	51	Male	3	Employed - At Work	Full-time	No	40	No	Public administration	Management, professional, and related occupations	NA	NA	60	264	0	426	0
20240808242305	45	Male	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Service occupations	Not enrolled	NA	845	0	0	0	0
20240808242347	47	Female	1	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	53	65	0	258	0
20240906240292	24	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	330	0	0	0	0
20240906240734	72	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	720	0	0	240	0
20240906241286	61	Male	0	Employed - At Work	Full-time	Yes	48	No	Public administration	Management, professional, and related occupations	NA	NA	100	0	0	240	0
20240906241543	38	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	810	0	0	110	0
20240906242042	37	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	380	0	0	0	120
20240907240018	51	Male	0	Employed - At Work	Full-time	Yes	64	No	Educational and health services	Service occupations	NA	NA	140	0	0	0	0
20240907240024	43	Male	0	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	270	0	0	570	0
20240907240052	62	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	690	0	0	180	0
20240907240074	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	455	0	280	415	220
20240907240076	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	260	0	0	505	0
20240907240136	24	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Service occupations	Not enrolled	NA	285	0	0	130	0
20240907240167	23	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	5	0	0	0	0
20240907240188	24	Male	6	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	175	30	0	165	0
20240907240212	16	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	150	0	0	290	0
20240907240236	22	Female	0	Employed - At Work	Part-time	No	10	No	Leisure and hospitality	Service occupations	Not enrolled	NA	630	0	0	0	0
20240907240289	15	Male	5	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	290	0	0	670	90
20240907240515	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	275	0	0	25	275
20240907240578	33	Male	0	Employed - At Work	Part-time	No	33	No	Wholesale and retail trade	Sales and office occupations	Not enrolled	NA	465	0	0	90	0
20240907240669	36	Male	0	Employed - At Work	Full-time	No	35	No	Financial activities	Sales and office occupations	Not enrolled	NA	660	0	0	0	0
20240907240672	76	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	640	0	0	270	0
20240907240674	34	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	163	0	0	246	0
20240907240691	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	210	0	0	550	0
20240907240701	42	Male	4	Employed - At Work	Full-time	No	40	No	Construction	Construction and maintenance occupations	Not enrolled	NA	405	810	0	315	0
20240907240713	44	Male	2	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Sales and office occupations	Not enrolled	NA	50	525	0	798	0
20240907240809	35	Female	3	Employed - At Work	Part-time	Yes	26	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	30	535	0	835	0
20240907240833	36	Female	3	Employed - At Work	Full-time	No	40	No	Manufacturing	Sales and office occupations	Not enrolled	NA	20	280	0	171	0
20240907240849	80	Female	0	Employed - At Work	Part-time	No	20	No	Educational and health services	Service occupations	NA	NA	900	0	0	0	0
20240907240901	29	Female	3	Employed - At Work	Part-time	No	NA	Yes	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	30	695	0	780	0
20240907240945	79	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	520	0	0	335	0
20240907240968	41	Female	1	Employed - At Work	Full-time	No	40	No	Public administration	Management, professional, and related occupations	Not enrolled	NA	293	173	0	138	0
20240907240978	53	Male	1	Employed - At Work	Full-time	No	40	No	Leisure and hospitality	Service occupations	NA	NA	109	0	0	331	0
20240907240991	71	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	585	0	0	375	0
20240907241000	27	Female	0	Employed - Absent	Part-time	No	24	No	Leisure and hospitality	Service occupations	Not enrolled	NA	210	0	0	330	120
20240907241013	35	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	180	0	0	540	0
20240907241018	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	575	0	0	180	0
20240907241023	37	Male	0	Employed - At Work	Full-time	No	75	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	540	0	0	30	0
20240907241050	52	Male	0	Employed - At Work	Full-time	No	NA	Yes	Wholesale and retail trade	Sales and office occupations	NA	NA	80	0	0	75	0
20240907241052	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	840	0	0	0	0
20240907241058	31	Male	3	Employed - At Work	Part-time	No	30	No	Agriculture, forestry, fishing, and hunting	Farming, fishing, and forestry occupations	Not enrolled	NA	0	600	0	690	0
20240907241169	35	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	420	0	0	0	0
20240907241213	34	Female	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	105	330	0	570	0
20240907241217	37	Female	3	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	112	153	0	206	0
20240907241225	30	Female	0	Employed - At Work	Part-time	No	30	No	Educational and health services	Management, professional, and related occupations	College	Full-time	140	0	0	390	0
20240907241249	30	Male	2	Employed - At Work	Full-time	No	40	No	Professional and business services	Sales and office occupations	Not enrolled	NA	305	280	0	520	0
20240907241256	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	25	0	0	860	0
20240907241260	53	Female	2	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	318	0	0	327	0
20240907241277	30	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	668	825	0	145	0
20240907241280	52	Female	0	Employed - At Work	Part-time	No	25	No	Professional and business services	Service occupations	NA	NA	285	0	30	0	0
20240907241333	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	730	0	0	175	0
20240907241402	32	Female	4	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	0	520	0	995	0
20240907241434	41	Male	2	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	330	0	0	160	0
20240907241439	74	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	10	0	0	920	0
20240907241454	58	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	575	0	0	460	0
20240907241460	68	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	330	0	0	630	0
20240907241489	33	Female	1	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	80	75	0	210	0
20240907241497	32	Female	0	Employed - At Work	Full-time	No	52	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	180	0	0	0	0
20240907241512	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	450	0	0	455	175
20240907241518	43	Male	1	Employed - At Work	Full-time	No	45	No	Transportation and utilities	Production, transportation, and material moving occupations	Not enrolled	NA	65	0	0	260	0
20240907241544	58	Male	0	Employed - At Work	Part-time	Yes	30	No	Educational and health services	Management, professional, and related occupations	NA	NA	730	0	0	0	60
20240907241655	35	Female	2	Employed - At Work	Part-time	No	30	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	55	685	0	755	0
20240907241712	34	Female	0	Employed - At Work	Full-time	No	45	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	115	0	0	390	0
20240907241717	57	Female	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Production, transportation, and material moving occupations	NA	NA	148	0	0	452	0
20240907241853	42	Male	1	Employed - At Work	Full-time	No	NA	Yes	Public administration	Service occupations	Not enrolled	NA	366	149	0	192	0
20240907241878	41	Male	2	Employed - At Work	Full-time	No	45	No	Construction	Management, professional, and related occupations	Not enrolled	NA	15	0	0	450	0
20240907241882	32	Female	0	Employed - At Work	Full-time	No	35	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	170	0	0	110	0
20240907241890	28	Male	0	Employed - At Work	Full-time	No	70	No	Educational and health services	Service occupations	Not enrolled	NA	0	0	0	690	0
20240907241916	67	Male	0	Employed - At Work	Full-time	No	50	No	Financial activities	Management, professional, and related occupations	NA	NA	105	0	0	215	0
20240907241924	52	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	592	0	0	308	0
20240907241953	31	Male	2	Employed - At Work	Full-time	Yes	35	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	269	375	0	405	0
20240907241980	77	Male	0	Employed - At Work	Part-time	No	30	No	Agriculture, forestry, fishing, and hunting	Farming, fishing, and forestry occupations	NA	NA	870	0	0	0	0
20240907242014	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	180	0	0	690	0
20240907242017	25	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	180	0	0	0	0
20240907242041	29	Female	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	60	270	0	330	0
20240907242042	63	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	840	0	0	0	0
20240907242043	63	Male	0	Employed - At Work	Full-time	No	42	No	Transportation and utilities	Production, transportation, and material moving occupations	NA	NA	225	0	0	0	0
20240907242066	49	Male	1	Employed - At Work	Full-time	No	50	No	Information	Management, professional, and related occupations	Not enrolled	NA	121	185	0	196	0
20240907242086	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	720	0	0	0	0
20240907242174	40	Male	2	Employed - At Work	Full-time	No	35	No	Construction	Construction and maintenance occupations	Not enrolled	NA	170	30	0	145	0
20240907242178	72	Female	0	Employed - At Work	Full-time	Yes	43	No	Educational and health services	Management, professional, and related occupations	NA	NA	118	0	0	0	0
20240907242181	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	555	0	0	0	0
20240907242213	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	650	0	0	315	0
20240907242266	32	Female	0	Employed - At Work	Full-time	No	50	No	Public administration	Management, professional, and related occupations	Not enrolled	NA	0	0	0	0	0
20240907242283	67	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	150	0	0	720	0
20240907242284	66	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Sales and office occupations	NA	NA	255	0	0	205	0
20240907242307	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	30	0	0	875	390
20240907242327	35	Male	0	Employed - At Work	Full-time	Yes	60	No	Wholesale and retail trade	Production, transportation, and material moving occupations	Not enrolled	NA	160	0	0	335	0
20240907242369	39	Female	2	Employed - At Work	Full-time	Yes	NA	Yes	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	167	343	0	405	0
20240907242375	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	300	0	0	0	0
20240908240005	61	Female	0	Employed - At Work	Full-time	No	42	No	Professional and business services	Service occupations	NA	NA	185	0	0	635	0
20240908240017	79	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	960	0	0	0	0
20240908240022	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	825	0	0	0	0
20240908240047	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	50	0	0	790	0
20240908240066	62	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	NA	NA	740	0	0	0	0
20240908240072	79	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	330	0	0	45	540
20240908240073	76	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	65	0	0	500	0
20240908240080	41	Male	2	Employed - At Work	Full-time	No	NA	Yes	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	74	45	0	353	0
20240908240082	33	Male	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Sales and office occupations	Not enrolled	NA	0	630	0	780	0
20240908240127	23	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	840	0	0	0	0
20240908240131	23	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	490	0	0	0	0
20240908240139	24	Female	0	Employed - At Work	Full-time	No	NA	Yes	Manufacturing	Management, professional, and related occupations	College	Full-time	110	0	10	770	0
20240908240160	24	Female	1	Employed - At Work	Full-time	No	40	No	Manufacturing	Production, transportation, and material moving occupations	Not enrolled	NA	320	0	0	75	0
20240908240163	24	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	0	373	0	977	0
20240908240172	20	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Part-time	875	0	0	0	0
20240908240179	23	Male	0	Employed - At Work	Full-time	No	35	No	Leisure and hospitality	Management, professional, and related occupations	Not enrolled	NA	560	0	0	0	194
20240908240206	22	Male	0	Employed - At Work	Full-time	No	40	No	Transportation and utilities	Construction and maintenance occupations	Not enrolled	NA	410	0	0	0	170
20240908240208	15	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	169	0	0	126	0
20240908240231	15	Male	1	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	700	0	0	120	200
20240908240247	21	Female	2	Employed - Absent	Part-time	No	12	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	180	690	0	600	0
20240908240252	15	Female	2	Employed - At Work	Part-time	No	15	No	Leisure and hospitality	Sales and office occupations	High school	Full-time	117	0	0	85	0
20240908240266	21	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	65	0	0	180	608
20240908240269	20	Female	0	Employed - At Work	Full-time	No	36	No	Wholesale and retail trade	Production, transportation, and material moving occupations	College	Part-time	210	0	0	0	0
20240908240270	24	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	20	0	0	710	0
